OID13788,PID2025,A112,C1710,2021-07-30,1,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13789,PID2016,A167,C1396,2021-12-07,1,1351,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13792,PID2012,A122,C1581,2021-01-02,3,1353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13793,PID2015,A168,C1586,2021-02-26,2,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13794,PID2094,A122,C1411,2021-12-26,1,771,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13797,PID2091,A152,C1647,2021-04-30,1,368,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13800,PID2063,A173,C1179,2021-06-05,3,1708,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13804,PID2071,A153,C1676,2021-03-28,1,136,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13805,PID2066,A146,C1707,2021-12-12,2,2091,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13810,PID2023,A159,C1732,2021-04-09,3,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13820,PID2021,A172,C1800,2021-05-11,2,217,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13821,PID2031,A112,C1790,2021-07-07,4,1638,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13822,PID2093,A105,C1218,2021-11-19,2,112,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13823,PID2055,A132,C1688,2021-11-06,3,2495,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13825,PID2081,A142,C1419,2021-02-10,2,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13826,PID2071,A108,C1345,2021-09-02,1,136,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13827,PID2068,A150,C1260,2021-06-29,2,1500,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13828,PID2018,A113,C1183,2021-11-07,1,1972,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13831,PID2079,A155,C1228,2021-09-24,1,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13834,PID2023,A103,C1422,2021-02-15,3,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13841,PID2025,A107,C1154,2021-11-29,4,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13844,PID2002,A103,C1490,2021-06-18,1,847,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13845,PID2070,A148,C1675,2021-05-11,1,1671,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13847,PID2051,A149,C1428,2021-10-05,3,1077,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13851,PID2023,A105,C1326,2021-08-02,1,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13853,PID2074,A160,C1440,2021-06-05,1,504,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13855,PID2022,A108,C1290,2021-04-08,1,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13856,PID2045,A149,C1427,2021-07-02,4,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13859,PID2089,A109,C1508,2021-12-27,1,2294,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13868,PID2061,A108,C1357,2021-08-09,1,913,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13870,PID2025,A137,C1612,2021-07-20,1,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13872,PID2064,A150,C1670,2021-04-05,1,1414,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13873,PID2000,A135,C1267,2021-10-13,4,2241,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13874,PID2016,A154,C1725,2021-11-29,1,1351,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13880,PID2023,A121,C1227,2021-03-12,3,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13882,PID2016,A142,C1275,2021-11-20,1,1351,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13883,PID2040,A157,C1405,2021-06-27,1,1889,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13884,PID2012,A129,C1349,2021-06-08,3,1353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13885,PID2035,A105,C1071,2021-05-22,1,458,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13886,PID2043,A164,C1590,2021-12-10,1,545,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13889,PID2092,A141,C1526,2021-02-27,1,1639,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13892,PID2067,A109,C1470,2021-08-11,3,1119,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13895,PID2069,A135,C1441,2021-08-15,1,378,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13899,PID2019,A141,C1449,2021-02-23,2,800,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13901,PID2093,A158,C1682,2021-08-01,1,112,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13905,PID2067,A146,C1640,2021-08-14,4,1119,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13907,PID2000,A148,C1706,2021-12-12,1,2241,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13911,PID2005,A147,C1036,2021-12-10,1,684,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13912,PID2036,A124,C1595,2021-05-01,3,1582,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13915,PID2031,A103,C1250,2021-03-12,3,1638,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13916,PID2014,A135,C1658,2021-12-03,2,1809,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13917,PID2006,A152,C1409,2021-02-12,2,1826,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13927,PID2019,A146,C1620,2021-07-17,2,800,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13932,PID2065,A128,C1381,2021-02-04,2,2396,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13933,PID2090,A110,C1244,2021-02-01,3,1338,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13939,PID2023,A115,C1521,2021-01-07,4,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13942,PID2028,A108,C1034,2021-08-05,3,2283,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13943,PID2025,A124,C1005,2021-08-10,1,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13945,PID2088,A142,C1514,2021-08-07,1,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13946,PID2069,A164,C1115,2021-06-29,3,378,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13950,PID2081,A105,C1484,2021-10-21,1,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13959,PID2063,A114,C1211,2021-01-26,4,1708,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13961,PID2026,A141,C1655,2021-10-17,2,947,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13963,PID2045,A164,C1656,2021-08-11,3,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13965,PID2032,A143,C1401,2021-06-08,1,1967,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13970,PID2090,A138,C1335,2021-08-16,2,1338,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13974,PID2025,A165,C1462,2021-06-23,3,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13977,PID2087,A132,C1609,2021-08-05,3,1022,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13978,PID2066,A136,C1214,2021-08-17,4,2091,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13979,PID2096,A109,C1543,2021-11-29,1,1587,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13980,PID2046,A141,C1068,2021-03-30,1,2410,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13981,PID2039,A116,C1504,2021-09-30,1,817,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13982,PID2015,A139,C1514,2021-07-09,1,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13983,PID2040,A111,C1683,2021-12-07,2,1889,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13985,PID2020,A122,C1264,2021-11-03,2,2005,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13987,PID2096,A155,C1282,2021-09-15,3,1587,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13988,PID2087,A164,C1794,2021-09-08,1,1022,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13992,PID2077,A142,C1099,2021-12-11,4,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13993,PID2074,A167,C1517,2021-11-30,1,504,2024-12-15 09:59:33,2024-12-15 09:59:33
OID13998,PID2020,A127,C1374,2021-12-23,1,2005,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14001,PID2019,A160,C1164,2021-02-09,1,800,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14003,PID2037,A123,C1035,2021-07-09,2,880,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14005,PID2073,A119,C1142,2021-03-13,3,95,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14006,PID2008,A173,C1288,2021-01-03,1,315,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14009,PID2020,A168,C1719,2021-05-23,1,2005,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14016,PID2100,A102,C1349,2021-01-05,2,799,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14019,PID2056,A113,C1147,2021-12-01,1,1635,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14020,PID2011,A169,C1493,2021-08-08,1,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14021,PID2054,A113,C1315,2021-01-18,1,127,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14028,PID2079,A144,C1294,2021-10-30,3,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14037,PID2062,A113,C1111,2021-12-14,2,2464,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14038,PID2006,A169,C1538,2021-01-11,3,1826,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14039,PID2045,A140,C1475,2021-07-15,4,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14043,PID2040,A145,C1606,2021-06-23,3,1889,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14044,PID2036,A136,C1170,2021-01-02,4,1582,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14045,PID2098,A138,C1125,2021-01-24,1,1178,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14046,PID2056,A112,C1267,2021-09-29,1,1635,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14049,PID2055,A107,C1667,2021-12-01,4,2495,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14053,PID2095,A126,C1419,2021-08-13,3,1743,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14054,PID2048,A117,C1568,2021-12-16,4,502,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14055,PID2098,A141,C1724,2021-12-30,4,1178,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14057,PID2080,A103,C1701,2021-08-08,2,2353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14059,PID2003,A136,C1778,2021-06-10,1,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14061,PID2038,A139,C1486,2021-09-28,1,392,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14069,PID2078,A118,C1731,2021-07-05,1,1798,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14074,PID2079,A144,C1726,2021-06-23,4,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14077,PID2075,A140,C1470,2021-05-29,2,400,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14080,PID2045,A156,C1084,2021-10-19,4,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14082,PID2099,A103,C1136,2021-03-13,1,1367,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14083,PID2036,A128,C1099,2021-06-14,3,1582,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14086,PID2059,A160,C1077,2021-09-02,1,1494,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14087,PID2063,A153,C1023,2021-08-23,3,1708,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14088,PID2078,A115,C1220,2021-09-16,2,1798,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14099,PID2062,A165,C1491,2021-09-07,3,2464,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14100,PID2044,A127,C1377,2021-09-11,3,886,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14108,PID2010,A111,C1365,2021-12-16,1,1812,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14112,PID2051,A144,C1254,2021-07-28,1,1077,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14113,PID2047,A160,C1458,2021-09-01,1,290,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14115,PID2088,A142,C1435,2021-09-19,1,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14117,PID2035,A136,C1389,2021-06-17,1,458,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14120,PID2005,A107,C1125,2021-04-17,1,684,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14124,PID2016,A141,C1501,2021-10-23,3,1351,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14130,PID2013,A131,C1346,2021-01-31,1,368,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14131,PID2073,A135,C1498,2021-01-20,2,95,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14133,PID2054,A164,C1419,2021-12-02,3,127,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14137,PID2023,A162,C1620,2021-12-23,1,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14142,PID2068,A156,C1101,2021-09-17,1,1500,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14143,PID2062,A155,C1603,2021-02-07,2,2464,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14145,PID2042,A142,C1636,2021-11-05,1,203,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14151,PID2019,A152,C1465,2021-04-06,2,800,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14156,PID2082,A136,C1040,2021-09-28,3,1103,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14158,PID2044,A170,C1497,2021-06-03,1,886,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14159,PID2087,A152,C1379,2021-07-20,2,1022,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14161,PID2053,A117,C1764,2021-04-27,1,596,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14162,PID2076,A157,C1232,2021-03-18,3,1522,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14166,PID2009,A101,C1685,2021-11-21,1,584,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14169,PID2044,A159,C1083,2021-01-22,1,886,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14170,PID2066,A128,C1285,2021-09-19,1,2091,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14172,PID2092,A141,C1049,2021-11-04,1,1639,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14173,PID2089,A122,C1344,2021-10-12,3,2294,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14174,PID2011,A165,C1041,2021-12-24,3,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14175,PID2022,A149,C1160,2021-11-27,1,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14176,PID2096,A168,C1120,2021-11-11,1,1587,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14177,PID2022,A155,C1637,2021-11-05,1,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14179,PID2040,A100,C1454,2021-01-30,3,1889,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14182,PID2013,A162,C1626,2021-10-12,3,368,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14187,PID2032,A123,C1559,2021-04-20,1,1967,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14193,PID2068,A167,C1497,2021-09-10,1,1500,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14195,PID2044,A112,C1246,2021-08-02,1,886,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14196,PID2051,A136,C1096,2021-09-28,1,1077,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14200,PID2083,A154,C1210,2021-08-07,1,2141,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14201,PID2045,A134,C1715,2021-04-05,3,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14205,PID2022,A151,C1465,2021-09-30,3,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14210,PID2044,A149,C1043,2021-07-26,1,886,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14211,PID2073,A151,C1386,2021-02-14,1,95,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14214,PID2032,A120,C1633,2021-12-14,3,1967,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14217,PID2053,A108,C1343,2021-07-03,2,596,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14218,PID2100,A130,C1656,2021-03-23,3,799,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14224,PID2064,A114,C1505,2021-10-12,1,1414,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14229,PID2039,A100,C1555,2021-07-15,3,817,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14230,PID2081,A154,C1354,2021-09-11,3,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14231,PID2006,A170,C1786,2021-04-07,1,1826,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14236,PID2006,A141,C1226,2021-05-30,1,1826,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14237,PID2072,A133,C1543,2021-09-02,4,1887,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14248,PID2036,A139,C1265,2021-06-16,3,1582,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14254,PID2084,A151,C1770,2021-03-19,4,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14257,PID2028,A129,C1418,2021-02-09,1,2283,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14258,PID2006,A145,C1668,2021-08-26,4,1826,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14259,PID2017,A150,C1740,2021-08-18,2,35,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14260,PID2091,A119,C1008,2021-03-13,1,368,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14262,PID2069,A159,C1276,2021-10-08,1,378,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14264,PID2015,A160,C1484,2021-12-14,4,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14268,PID2072,A130,C1061,2021-09-09,1,1887,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14269,PID2027,A128,C1501,2021-04-06,1,2497,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14272,PID2041,A118,C1314,2021-01-16,3,1380,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14285,PID2090,A147,C1538,2021-07-04,4,1338,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14290,PID2058,A114,C1489,2021-08-18,4,2257,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14293,PID2067,A171,C1170,2021-05-05,1,1119,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14298,PID2031,A137,C1717,2021-09-07,1,1638,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14300,PID2081,A157,C1294,2021-06-02,3,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14312,PID2077,A146,C1279,2021-11-04,1,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14313,PID2035,A111,C1569,2021-10-20,4,458,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14314,PID2040,A139,C1428,2021-01-29,1,1889,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14317,PID2012,A142,C1678,2021-08-01,3,1353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14318,PID2014,A172,C1450,2021-12-11,3,1809,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14321,PID2003,A102,C1176,2021-11-22,1,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14323,PID2018,A110,C1577,2021-12-08,1,1972,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14328,PID2079,A127,C1035,2021-12-10,3,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14329,PID2052,A172,C1594,2021-07-31,1,1526,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14330,PID2026,A140,C1067,2021-07-11,2,947,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14333,PID2020,A136,C1563,2021-05-06,2,2005,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14338,PID2046,A135,C1490,2021-05-03,3,2410,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14340,PID2079,A113,C1538,2021-04-17,2,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14342,PID2068,A109,C1178,2021-10-28,4,1500,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14344,PID2002,A123,C1660,2021-04-23,4,847,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14345,PID2032,A134,C1668,2021-06-21,4,1967,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14346,PID2026,A115,C1415,2021-10-25,2,947,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14347,PID2011,A106,C1408,2021-11-18,1,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14354,PID2042,A104,C1195,2021-11-23,2,203,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14356,PID2067,A165,C1527,2021-05-29,3,1119,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14361,PID2058,A118,C1729,2021-08-19,2,2257,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14362,PID2100,A145,C1047,2021-06-29,3,799,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14365,PID2039,A119,C1516,2021-04-09,2,817,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14366,PID2004,A101,C1172,2021-01-16,2,1278,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14373,PID2003,A166,C1778,2021-06-06,4,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14374,PID2057,A118,C1270,2021-04-21,3,181,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14375,PID2068,A102,C1083,2021-07-27,4,1500,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14385,PID2017,A150,C1774,2021-10-14,3,35,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14388,PID2049,A123,C1333,2021-07-10,3,826,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14389,PID2079,A107,C1584,2021-07-07,1,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14390,PID2004,A101,C1456,2021-11-29,1,1278,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14393,PID2088,A121,C1780,2021-02-09,2,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14395,PID2011,A141,C1619,2021-06-13,3,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14396,PID2092,A126,C1430,2021-04-07,2,1639,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14398,PID2088,A147,C1777,2021-05-05,1,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14402,PID2042,A128,C1717,2021-05-16,1,203,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14403,PID2093,A115,C1775,2021-05-12,1,112,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14405,PID2078,A159,C1696,2021-11-03,2,1798,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14406,PID2084,A139,C1573,2021-12-25,1,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14409,PID2077,A116,C1049,2021-06-26,4,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14412,PID2011,A127,C1028,2021-07-21,1,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14417,PID2066,A115,C1700,2021-10-27,2,2091,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14422,PID2073,A130,C1149,2021-08-15,1,95,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14424,PID2064,A156,C1750,2021-10-06,2,1414,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14425,PID2081,A140,C1270,2021-03-26,1,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14427,PID2100,A116,C1142,2021-10-29,1,799,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14430,PID2018,A106,C1661,2021-08-04,3,1972,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14434,PID2088,A116,C1318,2021-10-04,1,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14438,PID2077,A100,C1513,2021-09-10,2,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14439,PID2026,A146,C1006,2021-09-25,3,947,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14441,PID2004,A110,C1783,2021-04-05,3,1278,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14443,PID2032,A104,C1356,2021-07-11,2,1967,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14444,PID2025,A140,C1061,2021-06-25,1,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14449,PID2096,A116,C1009,2021-07-16,2,1587,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14453,PID2090,A173,C1377,2021-08-28,1,1338,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14458,PID2065,A128,C1400,2021-08-04,1,2396,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14460,PID2071,A111,C1302,2021-02-23,2,136,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14468,PID2032,A119,C1591,2021-03-16,2,1967,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14469,PID2077,A157,C1220,2021-02-02,2,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14470,PID2065,A126,C1315,2021-04-13,1,2396,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14471,PID2060,A149,C1027,2021-09-28,1,1467,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14472,PID2043,A123,C1453,2021-07-30,4,545,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14487,PID2082,A151,C1632,2021-11-03,3,1103,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14488,PID2066,A101,C1174,2021-02-18,1,2091,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14490,PID2029,A101,C1339,2021-07-02,2,1848,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14493,PID2006,A137,C1193,2021-08-21,1,1826,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14495,PID2044,A122,C1332,2021-02-18,1,886,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14500,PID2050,A108,C1076,2021-12-27,3,2391,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14502,PID2075,A160,C1204,2021-08-08,1,400,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14504,PID2003,A147,C1093,2021-03-16,1,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14507,PID2061,A133,C1755,2021-10-24,3,913,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14513,PID2064,A135,C1483,2021-11-29,4,1414,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14514,PID2085,A162,C1734,2021-09-27,1,1862,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14516,PID2079,A129,C1523,2021-09-19,2,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14519,PID2083,A141,C1708,2021-05-22,2,2141,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14520,PID2010,A119,C1366,2021-03-30,3,1812,2024-12-15 09:59:33,2024-12-15 09:59:33
